"requested_id","authority","taxonID","parentNameUsageID","scientificName","taxonRank"
174371,"ITIS",158852,914156,"Chordata","phylum"
174371,"ITIS",174371,914181,"Aves","class"
174371,"ITIS",202423,,"Animalia","kingdom"
174371,"ITIS",331030,158852,"Vertebrata","subphylum"
174371,"ITIS",914154,202423,"Bilateria","subkingdom"
174371,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174371,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174371,"ITIS",914181,914179,"Tetrapoda","superclass"
174469,"ITIS",158852,914156,"Chordata","phylum"
174469,"ITIS",174371,914181,"Aves","class"
174469,"ITIS",174466,174371,"Gaviiformes","order"
174469,"ITIS",174467,174466,"Gaviidae","family"
174469,"ITIS",174468,174467,"Gavia","genus"
174469,"ITIS",174469,174468,"Gavia immer","species"
174469,"ITIS",202423,,"Animalia","kingdom"
174469,"ITIS",331030,158852,"Vertebrata","subphylum"
174469,"ITIS",914154,202423,"Bilateria","subkingdom"
174469,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174469,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174469,"ITIS",914181,914179,"Tetrapoda","superclass"
174471,"ITIS",158852,914156,"Chordata","phylum"
174471,"ITIS",174371,914181,"Aves","class"
174471,"ITIS",174466,174371,"Gaviiformes","order"
174471,"ITIS",174467,174466,"Gaviidae","family"
174471,"ITIS",174468,174467,"Gavia","genus"
174471,"ITIS",174471,174468,"Gavia arctica","species"
174471,"ITIS",202423,,"Animalia","kingdom"
174471,"ITIS",331030,158852,"Vertebrata","subphylum"
174471,"ITIS",914154,202423,"Bilateria","subkingdom"
174471,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174471,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174471,"ITIS",914181,914179,"Tetrapoda","superclass"
174474,"ITIS",158852,914156,"Chordata","phylum"
174474,"ITIS",174371,914181,"Aves","class"
174474,"ITIS",174466,174371,"Gaviiformes","order"
174474,"ITIS",174467,174466,"Gaviidae","family"
174474,"ITIS",174468,174467,"Gavia","genus"
174474,"ITIS",174474,174468,"Gavia stellata","species"
174474,"ITIS",202423,,"Animalia","kingdom"
174474,"ITIS",331030,158852,"Vertebrata","subphylum"
174474,"ITIS",914154,202423,"Bilateria","subkingdom"
174474,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174474,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174474,"ITIS",914181,914179,"Tetrapoda","superclass"
174475,"ITIS",158852,914156,"Chordata","phylum"
174475,"ITIS",174371,914181,"Aves","class"
174475,"ITIS",174466,174371,"Gaviiformes","order"
174475,"ITIS",174467,174466,"Gaviidae","family"
174475,"ITIS",174468,174467,"Gavia","genus"
174475,"ITIS",174475,174468,"Gavia pacifica","species"
174475,"ITIS",202423,,"Animalia","kingdom"
174475,"ITIS",331030,158852,"Vertebrata","subphylum"
174475,"ITIS",914154,202423,"Bilateria","subkingdom"
174475,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174475,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174475,"ITIS",914181,914179,"Tetrapoda","superclass"
174479,"ITIS",158852,914156,"Chordata","phylum"
174479,"ITIS",174371,914181,"Aves","class"
174479,"ITIS",174476,174371,"Podicipediformes","order"
174479,"ITIS",174477,174476,"Podicipedidae","family"
174479,"ITIS",174478,174477,"Podiceps","genus"
174479,"ITIS",174479,174478,"Podiceps grisegena","species"
174479,"ITIS",202423,,"Animalia","kingdom"
174479,"ITIS",331030,158852,"Vertebrata","subphylum"
174479,"ITIS",914154,202423,"Bilateria","subkingdom"
174479,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174479,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174479,"ITIS",914181,914179,"Tetrapoda","superclass"
174485,"ITIS",158852,914156,"Chordata","phylum"
174485,"ITIS",174371,914181,"Aves","class"
174485,"ITIS",174476,174371,"Podicipediformes","order"
174485,"ITIS",174477,174476,"Podicipedidae","family"
174485,"ITIS",174478,174477,"Podiceps","genus"
174485,"ITIS",174485,174478,"Podiceps nigricollis","species"
174485,"ITIS",202423,,"Animalia","kingdom"
174485,"ITIS",331030,158852,"Vertebrata","subphylum"
174485,"ITIS",914154,202423,"Bilateria","subkingdom"
174485,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174485,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174485,"ITIS",914181,914179,"Tetrapoda","superclass"
174503,"ITIS",158852,914156,"Chordata","phylum"
174503,"ITIS",174371,914181,"Aves","class"
174503,"ITIS",174476,174371,"Podicipediformes","order"
174503,"ITIS",174477,174476,"Podicipedidae","family"
174503,"ITIS",174502,174477,"Aechmophorus","genus"
174503,"ITIS",174503,174502,"Aechmophorus occidentalis","species"
174503,"ITIS",202423,,"Animalia","kingdom"
174503,"ITIS",331030,158852,"Vertebrata","subphylum"
174503,"ITIS",914154,202423,"Bilateria","subkingdom"
174503,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174503,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174503,"ITIS",914181,914179,"Tetrapoda","superclass"
174536,"ITIS",158852,914156,"Chordata","phylum"
174536,"ITIS",174371,914181,"Aves","class"
174536,"ITIS",174512,174371,"Procellariiformes","order"
174536,"ITIS",174532,174512,"Procellariidae","family"
174536,"ITIS",174535,174532,"Fulmarus","genus"
174536,"ITIS",174536,174535,"Fulmarus glacialis","species"
174536,"ITIS",202423,,"Animalia","kingdom"
174536,"ITIS",331030,158852,"Vertebrata","subphylum"
174536,"ITIS",914154,202423,"Bilateria","subkingdom"
174536,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174536,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174536,"ITIS",914181,914179,"Tetrapoda","superclass"
174547,"ITIS",174547,,"Puffinus creatopus","species"
174548,"ITIS",174548,,"Puffinus carneipes","species"
174550,"ITIS",174550,,"Puffinus pacificus","species"
174552,"ITIS",174552,,"Puffinus bulleri","species"
174553,"ITIS",174553,,"Puffinus griseus","species"
174554,"ITIS",174554,,"Puffinus tenuirostris","species"
174569,"ITIS",158852,914156,"Chordata","phylum"
174569,"ITIS",174371,914181,"Aves","class"
174569,"ITIS",174512,174371,"Procellariiformes","order"
174569,"ITIS",174532,174512,"Procellariidae","family"
174569,"ITIS",174566,174532,"Pterodroma","genus"
174569,"ITIS",174569,174566,"Pterodroma inexpectata","species"
174569,"ITIS",202423,,"Animalia","kingdom"
174569,"ITIS",331030,158852,"Vertebrata","subphylum"
174569,"ITIS",914154,202423,"Bilateria","subkingdom"
174569,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174569,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174569,"ITIS",914181,914179,"Tetrapoda","superclass"
174573,"ITIS",158852,914156,"Chordata","phylum"
174573,"ITIS",174371,914181,"Aves","class"
174573,"ITIS",174512,174371,"Procellariiformes","order"
174573,"ITIS",174532,174512,"Procellariidae","family"
174573,"ITIS",174566,174532,"Pterodroma","genus"
174573,"ITIS",174573,174566,"Pterodroma neglecta","species"
174573,"ITIS",202423,,"Animalia","kingdom"
174573,"ITIS",331030,158852,"Vertebrata","subphylum"
174573,"ITIS",914154,202423,"Bilateria","subkingdom"
174573,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174573,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174573,"ITIS",914181,914179,"Tetrapoda","superclass"
174574,"ITIS",158852,914156,"Chordata","phylum"
174574,"ITIS",174371,914181,"Aves","class"
174574,"ITIS",174512,174371,"Procellariiformes","order"
174574,"ITIS",174532,174512,"Procellariidae","family"
174574,"ITIS",174566,174532,"Pterodroma","genus"
174574,"ITIS",174574,174566,"Pterodroma externa","species"
174574,"ITIS",202423,,"Animalia","kingdom"
174574,"ITIS",331030,158852,"Vertebrata","subphylum"
174574,"ITIS",914154,202423,"Bilateria","subkingdom"
174574,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174574,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174574,"ITIS",914181,914179,"Tetrapoda","superclass"
174581,"ITIS",158852,914156,"Chordata","phylum"
174581,"ITIS",174371,914181,"Aves","class"
174581,"ITIS",174512,174371,"Procellariiformes","order"
174581,"ITIS",174532,174512,"Procellariidae","family"
174581,"ITIS",174566,174532,"Pterodroma","genus"
174581,"ITIS",174581,174566,"Pterodroma solandri","species"
174581,"ITIS",202423,,"Animalia","kingdom"
174581,"ITIS",331030,158852,"Vertebrata","subphylum"
174581,"ITIS",914154,202423,"Bilateria","subkingdom"
174581,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174581,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174581,"ITIS",914181,914179,"Tetrapoda","superclass"
174582,"ITIS",158852,914156,"Chordata","phylum"
174582,"ITIS",174371,914181,"Aves","class"
174582,"ITIS",174512,174371,"Procellariiformes","order"
174582,"ITIS",174532,174512,"Procellariidae","family"
174582,"ITIS",174566,174532,"Pterodroma","genus"
174582,"ITIS",174582,174566,"Pterodroma longirostris","species"
174582,"ITIS",202423,,"Animalia","kingdom"
174582,"ITIS",331030,158852,"Vertebrata","subphylum"
174582,"ITIS",914154,202423,"Bilateria","subkingdom"
174582,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174582,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174582,"ITIS",914181,914179,"Tetrapoda","superclass"
174592,"ITIS",158852,914156,"Chordata","phylum"
174592,"ITIS",174371,914181,"Aves","class"
174592,"ITIS",174512,174371,"Procellariiformes","order"
174592,"ITIS",174532,174512,"Procellariidae","family"
174592,"ITIS",174566,174532,"Pterodroma","genus"
174592,"ITIS",174592,174566,"Pterodroma ultima","species"
174592,"ITIS",202423,,"Animalia","kingdom"
174592,"ITIS",331030,158852,"Vertebrata","subphylum"
174592,"ITIS",914154,202423,"Bilateria","subkingdom"
174592,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174592,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174592,"ITIS",914181,914179,"Tetrapoda","superclass"
174611,"ITIS",158852,914156,"Chordata","phylum"
174611,"ITIS",174371,914181,"Aves","class"
174611,"ITIS",174512,174371,"Procellariiformes","order"
174611,"ITIS",174532,174512,"Procellariidae","family"
174611,"ITIS",174609,174532,"Procellaria","genus"
174611,"ITIS",174611,174609,"Procellaria parkinsoni","species"
174611,"ITIS",202423,,"Animalia","kingdom"
174611,"ITIS",331030,158852,"Vertebrata","subphylum"
174611,"ITIS",914154,202423,"Bilateria","subkingdom"
174611,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174611,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174611,"ITIS",914181,914179,"Tetrapoda","superclass"
174625,"ITIS",174625,,"Oceanodroma furcata","species"
174628,"ITIS",174628,,"Oceanodroma leucorhoa","species"
174634,"ITIS",174634,,"Oceanodroma homochroa","species"
174638,"ITIS",174638,,"Oceanodroma tethys","species"
174640,"ITIS",174640,,"Oceanodroma melania","species"
174646,"ITIS",174646,,"Oceanodroma microsoma","species"
174650,"ITIS",158852,914156,"Chordata","phylum"
174650,"ITIS",174371,914181,"Aves","class"
174650,"ITIS",174512,174371,"Procellariiformes","order"
174650,"ITIS",174649,1255017,"Oceanites","genus"
174650,"ITIS",174650,174649,"Oceanites oceanicus","species"
174650,"ITIS",202423,,"Animalia","kingdom"
174650,"ITIS",331030,158852,"Vertebrata","subphylum"
174650,"ITIS",914154,202423,"Bilateria","subkingdom"
174650,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174650,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174650,"ITIS",914181,914179,"Tetrapoda","superclass"
174650,"ITIS",1255017,174512,"Oceanitidae","family"
174673,"ITIS",158852,914156,"Chordata","phylum"
174673,"ITIS",174371,914181,"Aves","class"
174673,"ITIS",174671,823962,"Phaethontidae","family"
174673,"ITIS",174672,174671,"Phaethon","genus"
174673,"ITIS",174673,174672,"Phaethon aethereus","species"
174673,"ITIS",202423,,"Animalia","kingdom"
174673,"ITIS",331030,158852,"Vertebrata","subphylum"
174673,"ITIS",823962,174371,"Phaethontiformes","order"
174673,"ITIS",914154,202423,"Bilateria","subkingdom"
174673,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174673,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174673,"ITIS",914181,914179,"Tetrapoda","superclass"
174679,"ITIS",158852,914156,"Chordata","phylum"
174679,"ITIS",174371,914181,"Aves","class"
174679,"ITIS",174671,823962,"Phaethontidae","family"
174679,"ITIS",174672,174671,"Phaethon","genus"
174679,"ITIS",174679,174672,"Phaethon rubricauda","species"
174679,"ITIS",202423,,"Animalia","kingdom"
174679,"ITIS",331030,158852,"Vertebrata","subphylum"
174679,"ITIS",823962,174371,"Phaethontiformes","order"
174679,"ITIS",914154,202423,"Bilateria","subkingdom"
174679,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174679,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174679,"ITIS",914181,914179,"Tetrapoda","superclass"
174684,"ITIS",158852,914156,"Chordata","phylum"
174684,"ITIS",174371,914181,"Aves","class"
174684,"ITIS",174670,174371,"Pelecaniformes","order"
174684,"ITIS",174682,174670,"Pelecanidae","family"
174684,"ITIS",174683,174682,"Pelecanus","genus"
174684,"ITIS",174684,174683,"Pelecanus erythrorhynchos","species"
174684,"ITIS",202423,,"Animalia","kingdom"
174684,"ITIS",331030,158852,"Vertebrata","subphylum"
174684,"ITIS",914154,202423,"Bilateria","subkingdom"
174684,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174684,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174684,"ITIS",914181,914179,"Tetrapoda","superclass"
174685,"ITIS",158852,914156,"Chordata","phylum"
174685,"ITIS",174371,914181,"Aves","class"
174685,"ITIS",174670,174371,"Pelecaniformes","order"
174685,"ITIS",174682,174670,"Pelecanidae","family"
174685,"ITIS",174683,174682,"Pelecanus","genus"
174685,"ITIS",174685,174683,"Pelecanus occidentalis","species"
174685,"ITIS",202423,,"Animalia","kingdom"
174685,"ITIS",331030,158852,"Vertebrata","subphylum"
174685,"ITIS",914154,202423,"Bilateria","subkingdom"
174685,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174685,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174685,"ITIS",914181,914179,"Tetrapoda","superclass"
174704,"ITIS",158852,914156,"Chordata","phylum"
174704,"ITIS",174371,914181,"Aves","class"
174704,"ITIS",174696,823960,"Sulidae","family"
174704,"ITIS",174697,174696,"Sula","genus"
174704,"ITIS",174704,174697,"Sula leucogaster","species"
174704,"ITIS",202423,,"Animalia","kingdom"
174704,"ITIS",331030,158852,"Vertebrata","subphylum"
174704,"ITIS",823960,174371,"Suliformes","order"
174704,"ITIS",914154,202423,"Bilateria","subkingdom"
174704,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174704,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174704,"ITIS",914181,914179,"Tetrapoda","superclass"
174707,"ITIS",158852,914156,"Chordata","phylum"
174707,"ITIS",174371,914181,"Aves","class"
174707,"ITIS",174696,823960,"Sulidae","family"
174707,"ITIS",174697,174696,"Sula","genus"
174707,"ITIS",174707,174697,"Sula sula","species"
174707,"ITIS",202423,,"Animalia","kingdom"
174707,"ITIS",331030,158852,"Vertebrata","subphylum"
174707,"ITIS",823960,174371,"Suliformes","order"
174707,"ITIS",914154,202423,"Bilateria","subkingdom"
174707,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
174707,"ITIS",914179,331030,"Gnathostomata","infraphylum"
174707,"ITIS",914181,914179,"Tetrapoda","superclass"
174717,"ITIS",174717,,"Phalacrocorax auritus","species"
174724,"ITIS",174724,,"Phalacrocorax penicillatus","species"
174725,"ITIS",174725,,"Phalacrocorax pelagicus","species"
175011,"ITIS",158852,914156,"Chordata","phylum"
175011,"ITIS",174371,914181,"Aves","class"
175011,"ITIS",174982,174371,"Anseriformes","order"
175011,"ITIS",174983,174982,"Anatidae","family"
175011,"ITIS",174998,174983,"Branta","genus"
175011,"ITIS",175011,174998,"Branta bernicla","species"
175011,"ITIS",202423,,"Animalia","kingdom"
175011,"ITIS",331030,158852,"Vertebrata","subphylum"
175011,"ITIS",914154,202423,"Bilateria","subkingdom"
175011,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
175011,"ITIS",914179,331030,"Gnathostomata","infraphylum"
175011,"ITIS",914181,914179,"Tetrapoda","superclass"
175170,"ITIS",158852,914156,"Chordata","phylum"
175170,"ITIS",174371,914181,"Aves","class"
175170,"ITIS",174982,174371,"Anseriformes","order"
175170,"ITIS",174983,174982,"Anatidae","family"
175170,"ITIS",175162,174983,"Melanitta","genus"
175170,"ITIS",175170,175162,"Melanitta perspicillata","species"
175170,"ITIS",202423,,"Animalia","kingdom"
175170,"ITIS",331030,158852,"Vertebrata","subphylum"
175170,"ITIS",914154,202423,"Bilateria","subkingdom"
175170,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
175170,"ITIS",914179,331030,"Gnathostomata","infraphylum"
175170,"ITIS",914181,914179,"Tetrapoda","superclass"
175171,"ITIS",158852,914156,"Chordata","phylum"
175171,"ITIS",174371,914181,"Aves","class"
175171,"ITIS",174982,174371,"Anseriformes","order"
175171,"ITIS",174983,174982,"Anatidae","family"
175171,"ITIS",175162,174983,"Melanitta","genus"
175171,"ITIS",175171,175162,"Melanitta nigra","species"
175171,"ITIS",202423,,"Animalia","kingdom"
175171,"ITIS",331030,158852,"Vertebrata","subphylum"
175171,"ITIS",914154,202423,"Bilateria","subkingdom"
175171,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
175171,"ITIS",914179,331030,"Gnathostomata","infraphylum"
175171,"ITIS",914181,914179,"Tetrapoda","superclass"
175590,"ITIS",158852,914156,"Chordata","phylum"
175590,"ITIS",174371,914181,"Aves","class"
175590,"ITIS",175588,823961,"Pandionidae","family"
175590,"ITIS",175589,175588,"Pandion","genus"
175590,"ITIS",175590,175589,"Pandion haliaetus","species"
175590,"ITIS",202423,,"Animalia","kingdom"
175590,"ITIS",331030,158852,"Vertebrata","subphylum"
175590,"ITIS",823961,174371,"Accipitriformes","order"
175590,"ITIS",914154,202423,"Bilateria","subkingdom"
175590,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
175590,"ITIS",914179,331030,"Gnathostomata","infraphylum"
175590,"ITIS",914181,914179,"Tetrapoda","superclass"
175604,"ITIS",158852,914156,"Chordata","phylum"
175604,"ITIS",174371,914181,"Aves","class"
175604,"ITIS",175262,174371,"Falconiformes","order"
175604,"ITIS",175593,175262,"Falconidae","family"
175604,"ITIS",175598,823970,"Falco","genus"
175604,"ITIS",175604,175598,"Falco peregrinus","species"
175604,"ITIS",202423,,"Animalia","kingdom"
175604,"ITIS",331030,158852,"Vertebrata","subphylum"
175604,"ITIS",823970,175593,"Falconinae","subfamily"
175604,"ITIS",914154,202423,"Bilateria","subkingdom"
175604,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
175604,"ITIS",914179,331030,"Gnathostomata","infraphylum"
175604,"ITIS",914181,914179,"Tetrapoda","superclass"
176571,"ITIS",158852,914156,"Chordata","phylum"
176571,"ITIS",174371,914181,"Aves","class"
176571,"ITIS",176445,174371,"Charadriiformes","order"
176571,"ITIS",176568,176445,"Scolopacidae","family"
176571,"ITIS",176569,176568,"Arenaria","genus"
176571,"ITIS",176571,176569,"Arenaria interpres","species"
176571,"ITIS",202423,,"Animalia","kingdom"
176571,"ITIS",331030,158852,"Vertebrata","subphylum"
176571,"ITIS",914154,202423,"Bilateria","subkingdom"
176571,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176571,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176571,"ITIS",914181,914179,"Tetrapoda","superclass"
176735,"ITIS",158852,914156,"Chordata","phylum"
176735,"ITIS",174371,914181,"Aves","class"
176735,"ITIS",176445,174371,"Charadriiformes","order"
176735,"ITIS",176568,176445,"Scolopacidae","family"
176735,"ITIS",176733,176568,"Phalaropus","genus"
176735,"ITIS",176735,176733,"Phalaropus lobatus","species"
176735,"ITIS",202423,,"Animalia","kingdom"
176735,"ITIS",331030,158852,"Vertebrata","subphylum"
176735,"ITIS",914154,202423,"Bilateria","subkingdom"
176735,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176735,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176735,"ITIS",914181,914179,"Tetrapoda","superclass"
176792,"ITIS",158852,914156,"Chordata","phylum"
176792,"ITIS",174371,914181,"Aves","class"
176792,"ITIS",176445,174371,"Charadriiformes","order"
176792,"ITIS",176790,176445,"Stercorariidae","family"
176792,"ITIS",176791,176790,"Stercorarius","genus"
176792,"ITIS",176792,176791,"Stercorarius pomarinus","species"
176792,"ITIS",202423,,"Animalia","kingdom"
176792,"ITIS",331030,158852,"Vertebrata","subphylum"
176792,"ITIS",914154,202423,"Bilateria","subkingdom"
176792,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176792,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176792,"ITIS",914181,914179,"Tetrapoda","superclass"
176793,"ITIS",158852,914156,"Chordata","phylum"
176793,"ITIS",174371,914181,"Aves","class"
176793,"ITIS",176445,174371,"Charadriiformes","order"
176793,"ITIS",176790,176445,"Stercorariidae","family"
176793,"ITIS",176791,176790,"Stercorarius","genus"
176793,"ITIS",176793,176791,"Stercorarius parasiticus","species"
176793,"ITIS",202423,,"Animalia","kingdom"
176793,"ITIS",331030,158852,"Vertebrata","subphylum"
176793,"ITIS",914154,202423,"Bilateria","subkingdom"
176793,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176793,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176793,"ITIS",914181,914179,"Tetrapoda","superclass"
176794,"ITIS",158852,914156,"Chordata","phylum"
176794,"ITIS",174371,914181,"Aves","class"
176794,"ITIS",176445,174371,"Charadriiformes","order"
176794,"ITIS",176790,176445,"Stercorariidae","family"
176794,"ITIS",176791,176790,"Stercorarius","genus"
176794,"ITIS",176794,176791,"Stercorarius longicaudus","species"
176794,"ITIS",202423,,"Animalia","kingdom"
176794,"ITIS",331030,158852,"Vertebrata","subphylum"
176794,"ITIS",914154,202423,"Bilateria","subkingdom"
176794,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176794,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176794,"ITIS",914181,914179,"Tetrapoda","superclass"
176808,"ITIS",158852,914156,"Chordata","phylum"
176808,"ITIS",174371,914181,"Aves","class"
176808,"ITIS",176445,174371,"Charadriiformes","order"
176808,"ITIS",176802,176445,"Laridae","family"
176808,"ITIS",176803,176802,"Larus","genus"
176808,"ITIS",176808,176803,"Larus hyperboreus","species"
176808,"ITIS",202423,,"Animalia","kingdom"
176808,"ITIS",331030,158852,"Vertebrata","subphylum"
176808,"ITIS",914154,202423,"Bilateria","subkingdom"
176808,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176808,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176808,"ITIS",914181,914179,"Tetrapoda","superclass"
176814,"ITIS",158852,914156,"Chordata","phylum"
176814,"ITIS",174371,914181,"Aves","class"
176814,"ITIS",176445,174371,"Charadriiformes","order"
176814,"ITIS",176802,176445,"Laridae","family"
176814,"ITIS",176803,176802,"Larus","genus"
176814,"ITIS",176814,176803,"Larus glaucescens","species"
176814,"ITIS",202423,,"Animalia","kingdom"
176814,"ITIS",331030,158852,"Vertebrata","subphylum"
176814,"ITIS",914154,202423,"Bilateria","subkingdom"
176814,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176814,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176814,"ITIS",914181,914179,"Tetrapoda","superclass"
176817,"ITIS",158852,914156,"Chordata","phylum"
176817,"ITIS",174371,914181,"Aves","class"
176817,"ITIS",176445,174371,"Charadriiformes","order"
176817,"ITIS",176802,176445,"Laridae","family"
176817,"ITIS",176803,176802,"Larus","genus"
176817,"ITIS",176817,176803,"Larus occidentalis","species"
176817,"ITIS",202423,,"Animalia","kingdom"
176817,"ITIS",331030,158852,"Vertebrata","subphylum"
176817,"ITIS",914154,202423,"Bilateria","subkingdom"
176817,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176817,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176817,"ITIS",914181,914179,"Tetrapoda","superclass"
176824,"ITIS",158852,914156,"Chordata","phylum"
176824,"ITIS",174371,914181,"Aves","class"
176824,"ITIS",176445,174371,"Charadriiformes","order"
176824,"ITIS",176802,176445,"Laridae","family"
176824,"ITIS",176803,176802,"Larus","genus"
176824,"ITIS",176824,176803,"Larus argentatus","species"
176824,"ITIS",202423,,"Animalia","kingdom"
176824,"ITIS",331030,158852,"Vertebrata","subphylum"
176824,"ITIS",914154,202423,"Bilateria","subkingdom"
176824,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176824,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176824,"ITIS",914181,914179,"Tetrapoda","superclass"
176828,"ITIS",176828,,"Larus thayeri","species"
176829,"ITIS",158852,914156,"Chordata","phylum"
176829,"ITIS",174371,914181,"Aves","class"
176829,"ITIS",176445,174371,"Charadriiformes","order"
176829,"ITIS",176802,176445,"Laridae","family"
176829,"ITIS",176803,176802,"Larus","genus"
176829,"ITIS",176829,176803,"Larus californicus","species"
176829,"ITIS",202423,,"Animalia","kingdom"
176829,"ITIS",331030,158852,"Vertebrata","subphylum"
176829,"ITIS",914154,202423,"Bilateria","subkingdom"
176829,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176829,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176829,"ITIS",914181,914179,"Tetrapoda","superclass"
176830,"ITIS",158852,914156,"Chordata","phylum"
176830,"ITIS",174371,914181,"Aves","class"
176830,"ITIS",176445,174371,"Charadriiformes","order"
176830,"ITIS",176802,176445,"Laridae","family"
176830,"ITIS",176803,176802,"Larus","genus"
176830,"ITIS",176830,176803,"Larus delawarensis","species"
176830,"ITIS",202423,,"Animalia","kingdom"
176830,"ITIS",331030,158852,"Vertebrata","subphylum"
176830,"ITIS",914154,202423,"Bilateria","subkingdom"
176830,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176830,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176830,"ITIS",914181,914179,"Tetrapoda","superclass"
176832,"ITIS",158852,914156,"Chordata","phylum"
176832,"ITIS",174371,914181,"Aves","class"
176832,"ITIS",176445,174371,"Charadriiformes","order"
176832,"ITIS",176802,176445,"Laridae","family"
176832,"ITIS",176803,176802,"Larus","genus"
176832,"ITIS",176832,176803,"Larus canus","species"
176832,"ITIS",202423,,"Animalia","kingdom"
176832,"ITIS",331030,158852,"Vertebrata","subphylum"
176832,"ITIS",914154,202423,"Bilateria","subkingdom"
176832,"ITIS",914156,914154,"Deuterostomia","infrakingdom"
176832,"ITIS",914179,331030,"Gnathostomata","infraphylum"
176832,"ITIS",914181,914179,"Tetrapoda","superclass"
176837,"ITIS",176837,,"Larus atricilla","species"
176838,"ITIS",176838,,"Larus pipixcan","species"
176839,"ITIS",176839,,"Larus philadelphia","species"
176841,"ITIS",158852,914156,"Chordata","phylum"
176841,"ITIS",174371,914181,"Aves","class"
176841,"ITIS",176445,174371,"Charadriiformes","order"
176841,"ITIS",176802,176445,"Laridae","family"
176841,"ITIS",176803,176802,"Larus","genus"
176841,"ITIS",176841,176803,"Larus heermanni","species"
176841,"ITIS",202423,,"Animalia","kingdom"
176841,"ITIS",331030,158852,"Vertebrata","subphylum"
176841,"ITIS",914154,202423,"Bilateria","subkingdom"
