,net_lat,net_lon,gebco_lat,gebco_lon,ctd_depth,gebco_depth
7541,26.775,-115.816666,26.77291666666666,-115.81458333333333,,3604
7542,22.216666,-110.0,22.214583333333337,-110.00208333333333,,3165
7543,29.85,-115.883333,29.852083333333326,-115.88125,,109
7544,23.2,-111.025,23.19791666666667,-111.02708333333334,,1334
7545,33.003333,-120.341666,33.00208333333333,-120.33958333333334,,704
7546,22.916666,-110.116666,22.914583333333326,-110.11458333333333,,313
7547,26.725,-114.491666,26.727083333333326,-114.48958333333333,,3117
7548,32.853333,-117.503333,32.852083333333326,-117.50208333333333,,757
7549,30.425,-117.758333,30.42708333333333,-117.75625,,2814
7550,31.77,-121.325,31.768749999999997,-121.32708333333333,,3956
7551,32.55,-119.656666,32.547916666666666,-119.65625,,490
7552,33.183333,-118.413333,33.18124999999999,-118.41458333333333,,1194
7553,27.233333,-116.508333,27.231250000000003,-116.50625,,3751
7554,23.775,-111.366666,23.77291666666666,-111.36458333333333,,415
7555,34.465,-120.53,34.46458333333334,-120.53125,,66
7556,29.45,-117.966666,29.44791666666667,-117.96458333333334,,3505
7557,22.783333,-110.375,22.78125,-110.37708333333333,,1273
7558,28.95,-117.641666,28.94791666666667,-117.63958333333333,,3614
7559,33.466666,-117.766666,33.46458333333334,-117.76458333333333,,282
7560,31.016666,-118.116666,31.014583333333334,-118.11458333333334,,1661
7561,26.925,-117.216666,26.92708333333333,-117.21458333333334,,3986
7562,24.758333,-112.4,24.756249999999994,-112.40208333333334,,114
7563,21.891666,-110.633333,21.889583333333334,-110.63125,,3104
7564,24.175,-112.066666,24.17708333333333,-112.06458333333333,,224
7565,23.4,-110.65,23.39791666666666,-110.65208333333334,,229
7566,32.186666,-117.333333,32.18541666666667,-117.33125000000001,,1405
7567,28.316666,-114.883333,28.31458333333333,-114.88125,,106
7568,26.108333,-114.15,26.106250000000003,-114.15208333333334,,2548
7569,34.246666,-119.366666,34.24791666666667,-119.36458333333334,,25
7570,31.938333,-117.833333,31.93958333333333,-117.83125000000001,,1213
7571,30.666666,-118.8,30.664583333333326,-118.79791666666667,,3077
7572,28.616666,-118.266666,28.61458333333333,-118.26458333333333,,3483
7573,25.908333,-113.116666,25.90625,-113.11458333333333,,199
7574,26.416666,-115.091666,26.414583333333326,-115.08958333333334,,3708
7575,30.431666,-116.185,30.43124999999999,-116.18541666666667,,547
7576,28.991666,-115.966666,28.98958333333333,-115.96458333333334,,1888
7577,28.033333,-117.916666,28.03125,-117.91458333333333,,3293
7578,25.566666,-112.308333,25.56458333333333,-112.30625,,72
7579,32.275,-117.136666,32.27291666666666,-117.13541666666666,,52
7580,33.483333,-122.581666,33.48125,-122.58125000000001,,4081
7581,32.525,-118.216666,32.52291666666666,-118.21458333333334,,1657
7582,31.116666,-116.418333,31.11458333333333,-116.41875,,54
7583,28.933333,-114.683333,28.93124999999999,-114.68125,,75
7584,27.466666,-117.55,27.464583333333337,-117.54791666666667,,3795
7585,22.541666,-109.383333,22.539583333333326,-109.38125,,2928
7586,27.883333,-115.225,27.881249999999994,-115.22291666666666,,27
7587,23.85,-112.666666,23.852083333333326,-112.66458333333334,3292.0,3145
7588,26.966666,-115.508333,26.964583333333337,-115.50625,3658.0,3411
7589,27.566666,-115.833333,27.56458333333333,-115.83125,4114.0,4029
7590,28.6,-118.3,28.602083333333326,-118.29791666666667,,3707
7591,31.05,-118.15,31.05208333333333,-118.15208333333334,3475.0,1617
7592,26.483333,-113.483333,26.481250000000003,-113.48125,,77
7593,30.45,-117.775,30.44791666666667,-117.77708333333334,1829.0,2801
7594,27.796666,-116.866666,27.797916666666666,-116.86458333333334,,3576
7595,28.48,-115.6,28.481250000000003,-115.59791666666666,914.0,914
7596,31.5,-120.258333,31.49791666666667,-120.25625,3658.0,3938
7597,21.2,-111.883333,21.19791666666667,-111.88125,3072.0,3340
7598,30.333333,-116.383333,30.331249999999997,-116.38125,1646.0,1796
7599,22.8,-110.416666,22.80208333333333,-110.41458333333334,1335.0,1208
7600,28.225,-114.566666,28.227083333333326,-114.56458333333333,,102
7601,26.191666,-115.466666,26.18958333333333,-115.46458333333334,3658.0,3650
7602,32.558333,-119.583333,32.55624999999999,-119.58125000000001,,1202
7603,28.926666,-114.676666,28.92708333333333,-114.67708333333333,,78
7604,34.433333,-120.55,34.43124999999999,-120.54791666666667,,125
7605,32.2,-118.908333,32.19791666666667,-118.90625,1554.0,1353
7606,31.716666,-121.341666,31.714583333333337,-121.33958333333334,3658.0,3593
7607,23.533333,-113.3,23.53125,-113.30208333333333,2560.0,3583
7608,32.5,-118.2,32.49791666666667,-118.20208333333333,1737.0,1673
7609,24.483333,-113.033333,24.481250000000003,-113.03125,1280.0,3356
7610,24.583333,-112.733333,24.581249999999997,-112.73125,,1060
7611,28.066666,-117.866666,28.06458333333333,-117.86458333333334,,3253
7612,33.658333,-118.983333,33.65625,-118.98125,823.0,738
7613,28.683333,-116.633333,28.68124999999999,-116.63125,,3464
7614,30.925,-119.858333,30.92708333333333,-119.85625,3658.0,3610
7615,26.075,-112.8,26.07291666666667,-112.80208333333333,,83
7616,31.591666,-118.516666,31.589583333333337,-118.51458333333333,2377.0,2442
7617,34.308333,-120.825,34.30624999999999,-120.82708333333333,732.0,804
7618,33.441666,-122.608333,33.43958333333333,-122.60625,3658.0,4142
7619,28.933333,-117.633333,28.93124999999999,-117.63125,3658.0,3610
7620,23.216666,-111.033333,23.214583333333337,-111.03125,1097.0,1305
7621,24.083333,-113.75,24.081249999999997,-113.75208333333333,3109.0,3207
7622,23.766666,-114.266666,23.764583333333334,-114.26458333333333,3475.0,4498
7623,23.083333,-111.35,23.081249999999997,-111.34791666666666,2688.0,2260
7624,29.366666,-115.3,29.36458333333333,-115.30208333333333,55.0,48
7625,32.258333,-117.15,32.256249999999994,-117.15208333333334,,62
7626,25.925,-113.136666,25.92708333333333,-113.13541666666667,183.0,187
7627,25.566666,-112.316666,25.56458333333333,-112.31458333333333,,74
7628,26.725,-114.491666,26.727083333333326,-114.48958333333333,2926.0,3117
7629,33.333333,-119.666666,33.33125,-119.66458333333333,,82
7630,30.916666,-116.75,30.914583333333326,-116.75208333333333,1829.0,1827
7631,27.403333,-114.663333,27.402083333333337,-114.66458333333334,,69
7632,30.75,-117.091666,30.74791666666667,-117.08958333333334,1902.0,1661
7633,27.433333,-116.1,27.43124999999999,-116.10208333333333,4023.0,4269
7634,30.025,-120.116666,30.02291666666666,-120.11458333333334,,3804
7635,32.833333,-117.516666,32.83125,-117.51458333333333,732.0,824
7636,32.375,-119.933333,32.37291666666667,-119.93125,887.0,1013
7637,33.141666,-123.233333,33.139583333333334,-123.23125,3658.0,4222
7638,27.533333,-117.525,27.53125,-117.52708333333334,3840.0,3776
7639,28.793333,-114.926666,28.793750000000003,-114.92708333333333,,103
7640,26.15,-114.133333,26.14791666666666,-114.13125,2012.0,2258
7641,28.308333,-115.383333,28.30624999999999,-115.38125,256.0,260
7642,25.546666,-113.75,25.547916666666666,-113.75208333333333,3036.0,2971
7643,23.383333,-111.966666,23.381249999999994,-111.96458333333334,2972.0,3201
7644,23.208333,-113.933333,23.206249999999997,-113.93125,,3819
7645,27.258333,-116.45,27.256249999999994,-116.45208333333333,,3694
7646,33.783333,-121.883333,33.78125,-121.88125,3658.0,3654
7647,33.875,-120.091666,33.87291666666667,-120.08958333333334,,81
7648,29.525,-118.025,29.52291666666666,-118.02708333333334,,3641
7649,31.583333,-116.975,31.581249999999997,-116.97708333333333,1280.0,1255
7650,26.375,-115.116666,26.37291666666667,-115.11458333333333,1829.0,3613
7651,28.366666,-117.25,28.36458333333333,-117.25208333333333,3475.0,3580
7652,24.316666,-111.8,24.31458333333333,-111.80208333333333,,76
7653,28.38,-114.241666,28.381249999999994,-114.23958333333333,,60
7654,32.933333,-117.316666,32.93124999999999,-117.31458333333333,,94
7655,30.433333,-116.183333,30.43124999999999,-116.18125,,504
7656,31.925,-117.841666,31.92708333333333,-117.83958333333334,933.0,1101
7657,33.408333,-117.908333,33.40625,-117.90625,549.0,614
7658,33.558333,-120.75,33.55624999999999,-120.75208333333333,1646.0,1681
7659,23.241666,-112.316666,23.23958333333333,-112.31458333333333,,3311
7660,25.816666,-114.7,25.81458333333333,-114.70208333333333,3109.0,3458
7661,34.133333,-119.583333,34.131249999999994,-119.58125000000001,230.0,251
7662,30.175,-116.716666,30.17708333333333,-116.71458333333334,2743.0,2795
7663,29.183333,-115.65,29.18124999999999,-115.65208333333334,1097.0,1461
7664,30.683333,-118.783333,30.68124999999999,-118.78125,2743.0,3031
7665,27.7,-115.541666,27.69791666666667,-115.53958333333334,2158.0,2428
7666,24.183333,-112.05,24.18124999999999,-112.05208333333333,198.0,218
7667,21.833333,-112.233333,21.831249999999997,-112.23125,3109.0,3328
7668,21.533333,-111.233333,21.53125,-111.23125,,3284
7669,31.091666,-116.416666,31.089583333333337,-116.41458333333333,,66
7670,24.75,-112.4,24.74791666666667,-112.40208333333334,,109
7671,26.891666,-117.158333,26.889583333333334,-117.15625,4755.0,3773
7672,29.833333,-115.866666,29.831249999999997,-115.86458333333333,,76
7673,32.908333,-118.933333,32.90625,-118.93125,1737.0,1695
7674,33.791666,-118.708333,33.789583333333326,-118.70625000000001,914.0,896
7675,20.866666,-112.483333,20.86458333333333,-112.48125,,2637
7676,27.233333,-114.983333,27.231250000000003,-114.98125,1554.0,1578
7677,22.666666,-111.983333,22.664583333333326,-111.98125,4114.0,3323
7678,32.066666,-120.65,32.06458333333333,-120.65208333333334,3658.0,3800
7679,26.325,-113.836666,26.32291666666667,-113.83541666666667,421.0,582
7680,28.325,-114.891666,28.32291666666667,-114.88958333333333,97.0,115
7681,29.541666,-116.283333,29.539583333333326,-116.28125,2012.0,2145
7682,21.866666,-110.633333,21.86458333333333,-110.63125,3292.0,3136
7683,22.916666,-110.116666,22.914583333333326,-110.11458333333333,622.0,313
7684,25.353333,-112.763333,25.352083333333326,-112.76458333333333,338.0,351
7685,27.875,-115.241666,27.87291666666667,-115.23958333333333,,56
7686,23.775,-111.366666,23.77291666666666,-111.36458333333333,340.0,415
7687,21.433333,-112.85,21.43124999999999,-112.84791666666666,3292.0,3675
7688,30.116666,-118.441666,30.11458333333333,-118.43958333333333,,3421
7689,29.833333,-117.391666,29.831249999999997,-117.38958333333333,,2592
7690,30.35,-119.458333,30.352083333333326,-119.45625000000001,3658.0,3861
7691,28.266666,-118.958333,28.264583333333334,-118.95625000000001,,3886
7692,31.35,-117.45,31.352083333333326,-117.45208333333333,1829.0,1883
7693,33.475,-117.758333,33.477083333333326,-117.75625,,57
7694,33.175,-118.383333,33.172916666666666,-118.38125,1189.0,1179
7695,23.925,-111.083333,23.92708333333333,-111.08125,,177
7696,23.616666,-111.666666,23.61458333333333,-111.66458333333334,,441
7697,28.133333,-116.253333,28.131249999999994,-116.25208333333333,3840.0,4106
7698,29.783333,-116.0,29.78125,-116.00208333333333,1353.0,953
7699,28.641666,-115.3,28.639583333333334,-115.30208333333333,,273
7700,24.991666,-113.403333,24.98958333333333,-113.40208333333334,2195.0,3237
7701,23.4,-110.65,23.39791666666666,-110.65208333333334,238.0,229
7702,34.266666,-119.966666,34.264583333333334,-119.96458333333334,,560
7703,22.6,-111.616666,22.602083333333326,-111.61458333333333,,3218
7704,31.7,-116.725,31.69791666666667,-116.72708333333333,,208
7705,31.833333,-119.566666,31.831249999999997,-119.56458333333333,2195.0,2148
7706,26.925,-114.103333,26.92708333333333,-114.10208333333334,,85
7707,25.483333,-115.383333,25.481250000000003,-115.38125,3475.0,3824
7708,32.991666,-120.358333,32.98958333333333,-120.35625,713.0,759
7709,32.191666,-117.258333,32.18958333333333,-117.25625,1097.0,1389
7710,24.0,-112.366666,23.99791666666667,-112.36458333333333,,2175
7711,34.141666,-121.158333,34.139583333333334,-121.15625,2194.0,2280
7712,29.233333,-116.966666,29.231250000000003,-116.96458333333334,,3735
7713,22.233333,-109.983333,22.231250000000003,-109.98125,3749.0,3134
7714,31.225,-119.191666,31.227083333333326,-119.18958333333333,3658.0,3726
7715,29.016666,-115.966666,29.014583333333334,-115.96458333333334,1097.0,1885
7716,22.25,-111.566666,22.24791666666667,-111.56458333333333,3301.0,3313
7717,27.133333,-115.183333,27.131249999999994,-115.18125,,4182
7718,32.658333,-121.033333,32.65625,-121.03125,,3814
7719,26.383333,-115.116666,26.381249999999994,-115.11458333333333,,3661
7720,27.225,-118.258333,27.227083333333326,-118.25625,,4023
7721,29.466666,-119.733333,29.464583333333337,-119.73125,,3764
7722,28.866666,-116.391666,28.86458333333333,-116.38958333333333,,3090
7723,29.616666,-119.086666,29.61458333333333,-119.08541666666667,,3501
7724,31.483333,-120.233333,31.481250000000003,-120.23125,,3934
7725,30.116666,-118.416666,30.11458333333333,-118.41458333333333,,3371
7726,27.541666,-117.608333,27.539583333333326,-117.60625,,3593
7727,24.658333,-114.025,24.65625,-114.02708333333334,,3774
7728,29.825,-119.083333,29.82291666666667,-119.08125000000001,,3490
7729,29.216666,-115.65,29.214583333333337,-115.65208333333334,,1301
7730,33.0,-120.416666,32.99791666666667,-120.41458333333333,,1091
7731,28.316666,-115.933333,28.31458333333333,-115.93125,,3397
7732,29.55,-118.025,29.55208333333333,-118.02708333333334,,3559
7733,26.966666,-115.508333,26.964583333333337,-115.50625,,3411
7734,31.416666,-121.983333,31.414583333333326,-121.98125,,3933
7735,27.975,-117.883333,27.977083333333326,-117.88125,,3364
7736,27.65,-115.475,27.64791666666666,-115.47291666666666,,2220
7737,32.191666,-117.283333,32.18958333333333,-117.28125,,1395
7738,31.166666,-120.916666,31.164583333333326,-120.91458333333333,,3842
7739,28.275,-118.983333,28.27291666666666,-118.98125,,3929
7740,28.7,-116.675,28.69791666666667,-116.67291666666667,,3461
7741,26.133333,-115.508333,26.131249999999994,-115.50625,,3826
7742,25.341666,-112.75,25.339583333333337,-112.75208333333333,,355
7743,28.183333,-114.6,28.18124999999999,-114.59791666666666,,95
7744,29.516666,-120.733333,29.514583333333334,-120.73125,,3988
7745,30.833333,-121.583333,30.831249999999997,-121.58125000000001,,4134
7746,27.4,-114.666666,27.39791666666666,-114.66458333333334,,69
7747,33.483333,-122.533333,33.48125,-122.53125,,3999
7748,33.475,-117.778333,33.477083333333326,-117.77708333333334,,291
7749,29.691666,-120.733333,29.68958333333333,-120.73125,,4000
7750,29.008333,-117.675,29.006249999999994,-117.67291666666667,,3611
7751,29.783333,-116.0,29.78125,-116.00208333333333,,953
7752,26.641666,-116.166666,26.639583333333334,-116.16458333333333,,3878
7753,30.45,-116.2,30.44791666666667,-116.20208333333333,,504
7754,29.916666,-120.083333,29.914583333333326,-120.08125000000001,,3984
7755,28.633333,-115.266666,28.631249999999994,-115.26458333333333,,199
7756,29.633333,-116.316666,29.631249999999994,-116.31458333333333,,2495
7757,31.258333,-119.175,31.256249999999994,-119.17291666666667,,3717
7758,32.908333,-122.116666,32.90625,-122.11458333333334,,4170
7759,26.316666,-113.8,26.31458333333333,-113.80208333333333,,595
7760,28.466666,-115.591666,28.464583333333337,-115.58958333333334,,951
7761,28.35,-117.25,28.352083333333326,-117.25208333333333,,3588
7762,26.55,-114.816666,26.55208333333333,-114.81458333333333,,3257
7763,29.308333,-117.025,29.30624999999999,-117.02708333333334,,3150
7764,34.25,-119.966666,34.24791666666667,-119.96458333333334,,570
7765,30.65,-118.836666,30.64791666666666,-118.83541666666667,,2848
7766,25.558333,-112.333333,25.55624999999999,-112.33125,,78
7767,32.583333,-119.616666,32.58125,-119.61458333333334,,1037
7768,24.925,-114.966666,24.92708333333333,-114.96458333333334,,3761
7769,29.808333,-115.866666,29.80624999999999,-115.86458333333333,,136
7770,34.133333,-119.566666,34.131249999999994,-119.56458333333333,,245
7771,31.983333,-122.4,31.981250000000003,-122.40208333333334,,4118
7772,27.166666,-116.5,27.164583333333326,-116.50208333333333,,3775
7773,32.833333,-117.525,32.83125,-117.52708333333334,,875
7774,25.583333,-113.766666,25.581249999999997,-113.76458333333333,,3032
7775,30.3,-119.433333,30.30208333333333,-119.43125,,3776
7776,32.416666,-119.958333,32.414583333333326,-119.95625000000001,,890
7777,31.75,-121.316666,31.74791666666667,-121.31458333333333,,3747
7778,29.025,-116.141666,29.02291666666666,-116.13958333333333,,648
7779,31.925,-117.833333,31.92708333333333,-117.83125000000001,,906
7780,30.966666,-119.75,30.964583333333337,-119.75208333333333,,3632
7781,24.333333,-114.641666,24.331249999999997,-114.63958333333333,,3745
7782,25.25,-114.45,25.24791666666667,-114.45208333333333,,3650
7783,29.175,-118.75,29.17708333333333,-118.75208333333333,,3269
7784,27.966666,-119.591666,27.964583333333337,-119.58958333333334,,3967
7785,31.591666,-118.508333,31.589583333333337,-118.50625,,2429
7786,30.766666,-117.066666,30.764583333333334,-117.06458333333333,,1840
7787,30.925,-116.733333,30.92708333333333,-116.73125,,1726
7788,27.666666,-118.533333,27.664583333333326,-118.53125,,3958
7789,27.875,-115.233333,27.87291666666667,-115.23125,,46
7790,28.616666,-118.316666,28.61458333333333,-118.31458333333333,,3584
7791,28.016666,-116.591666,28.014583333333334,-116.58958333333334,,4354
7792,28.516666,-119.975,28.514583333333334,-119.97708333333333,,4053
7793,34.15,-121.15,34.14791666666666,-121.15208333333334,,2244
7794,32.25,-117.15,32.24791666666667,-117.15208333333334,,68
7795,31.091666,-116.416666,31.089583333333337,-116.41458333333333,,66
7796,31.703333,-116.723333,31.702083333333334,-116.72291666666666,,169
7797,29.1,-120.416666,29.102083333333326,-120.41458333333333,,4020
7798,29.116666,-120.383333,29.11458333333333,-120.38125,,4039
7799,28.316666,-114.8,28.31458333333333,-114.80208333333333,,124
7800,29.383333,-115.316666,29.381249999999994,-115.31458333333333,,52
7801,26.791666,-115.833333,26.789583333333326,-115.83125,,3675
7802,33.666666,-118.975,33.664583333333326,-118.97708333333333,,841
7803,25.891666,-113.116666,25.889583333333334,-113.11458333333333,,204
7804,30.1,-118.425,30.102083333333326,-118.42291666666667,,3485
7805,33.791666,-118.72,33.789583333333326,-118.71875,,898
7806,33.783333,-121.85,33.78125,-121.85208333333333,,3594
7807,25.0,-113.4,24.99791666666667,-113.40208333333334,,3228
7808,33.866666,-120.138333,33.86458333333333,-120.13958333333333,,174
7809,26.025,-115.75,26.02291666666666,-115.75208333333333,,3824
7810,33.15,-123.216666,33.14791666666666,-123.21458333333334,,4233
7811,30.25,-121.183333,30.24791666666667,-121.18125,,3841
7812,30.45,-117.741666,30.44791666666667,-117.73958333333334,,2841
7813,25.525,-115.283333,25.52291666666666,-115.28125,,3750
7814,29.433333,-119.758333,29.43124999999999,-119.75625,,3772
7815,31.016666,-118.116666,31.014583333333334,-118.11458333333334,,1661
7816,32.933333,-117.32,32.93124999999999,-117.31875,,101
7817,31.833333,-119.566666,31.831249999999997,-119.56458333333333,,2148
7818,32.5,-118.208333,32.49791666666667,-118.20625000000001,,1647
7819,33.183333,-118.391666,33.18124999999999,-118.38958333333333,,1182
7820,33.241666,-121.433333,33.23958333333333,-121.43125,,3800
7821,32.166666,-118.891666,32.164583333333326,-118.88958333333333,,1506
7822,32.325,-121.716666,32.32291666666667,-121.71458333333334,,4041
7823,32.908333,-118.925,32.90625,-118.92291666666667,,1704
7824,33.566666,-120.75,33.56458333333333,-120.75208333333333,,1543
7825,26.725,-114.483333,26.727083333333326,-114.48125,,3041
7826,27.475,-115.825,27.477083333333326,-115.82708333333333,,3819
7827,26.533333,-117.825,26.53125,-117.82708333333333,,3924
7828,27.3,-114.858333,27.30208333333333,-114.85625,,464
7829,26.925,-114.1,26.92708333333333,-114.09791666666666,,85
7830,31.35,-117.45,31.352083333333326,-117.45208333333333,,1883
7831,27.316666,-116.166666,27.31458333333333,-116.16458333333333,,3672
7832,30.616666,-120.466666,30.61458333333333,-120.46458333333334,,3834
7833,33.408333,-117.916666,33.40625,-117.91458333333333,,585
7834,31.575,-116.983333,31.57291666666667,-116.98125,,1262
7835,26.15,-114.108333,26.14791666666666,-114.10625,,2156
7836,28.925,-114.683333,28.92708333333333,-114.68125,,76
7837,30.2,-116.75,30.19791666666667,-116.75208333333333,,2835
7838,34.316666,-120.8,34.31458333333333,-120.79791666666667,,809
7839,33.333333,-119.658333,33.33125,-119.65625,,77
7840,26.425,-113.441666,26.42708333333333,-113.43958333333333,,77
7841,28.166666,-116.283333,28.164583333333326,-116.28125,,4042
7842,28.833333,-119.416666,28.831249999999997,-119.41458333333333,,3677
7843,34.221666,-119.361666,34.22291666666666,-119.36041666666667,,24
7844,32.083333,-120.65,32.08125,-120.65208333333334,,3779
7845,26.841666,-117.158333,26.839583333333337,-117.15625,,3728
7846,26.075,-112.8,26.07291666666667,-112.80208333333333,,83
7847,28.308333,-115.4,28.30624999999999,-115.40208333333334,,272
7848,28.533333,-116.958333,28.53125,-116.95625000000001,,3363
7849,30.358333,-116.4,30.356250000000003,-116.40208333333334,,1740
7850,29.858333,-117.416666,29.856250000000003,-117.41458333333333,,2693
7851,30.425,-117.758333,30.42708333333333,-117.75625,,2814
7852,32.566666,-122.8,32.56458333333333,-122.79791666666667,,4136
7853,25.833333,-114.691666,25.831249999999997,-114.68958333333333,,3451
7854,28.383333,-114.241666,28.381249999999994,-114.23958333333333,,60
7855,28.8,-114.933333,28.80208333333333,-114.93125,,106
7856,27.858333,-116.933333,27.856250000000003,-116.93125,,3602
7857,25.326666,-112.733333,25.327083333333334,-112.73125,549.0,324
7858,32.566666,-122.8,32.56458333333333,-122.79791666666667,,4136
7859,23.21,-111.033333,23.21041666666666,-111.03125,1097.0,1311
7860,29.35,-115.27,29.352083333333326,-115.26875,,63
7861,37.191666,-122.816666,37.18958333333333,-122.81458333333333,,310
7862,32.166666,-118.883333,32.164583333333326,-118.88125,,1497
7863,37.725,-123.4,37.727083333333326,-123.40208333333334,1829.0,1893
7864,32.575,-119.616666,32.57291666666667,-119.61458333333334,914.0,1026
7865,28.253333,-118.941666,28.25208333333333,-118.93958333333333,4023.0,3971
7866,31.341666,-117.441666,31.339583333333337,-117.43958333333333,1829.0,1966
7867,32.333333,-121.716666,32.33125,-121.71458333333334,,3957
7868,33.808333,-121.85,33.80624999999999,-121.85208333333333,3658.0,3639
7869,24.02,-112.363333,24.018749999999997,-112.36458333333333,3219.0,2131
7870,27.383333,-116.2,27.381249999999994,-116.20208333333333,3840.0,3641
7871,24.316666,-111.8,24.31458333333333,-111.80208333333333,,76
7872,30.35,-119.45,30.352083333333326,-119.45208333333333,3658.0,3854
7873,25.59,-113.831666,25.589583333333337,-113.83125,3292.0,3109
7874,36.65,-122.433333,36.64791666666666,-122.43125,2012.0,2141
7875,25.59,-113.831666,25.589583333333337,-113.83125,3292.0,3109
7876,28.9,-116.616666,28.89791666666666,-116.61458333333334,4023.0,3981
7877,30.431666,-116.183333,30.43124999999999,-116.18125,,504
7878,27.233333,-114.986666,27.231250000000003,-114.98541666666667,1024.0,1638
7879,27.791666,-116.933333,27.789583333333326,-116.93125,3365.0,3670
7880,25.006666,-113.393333,25.006249999999994,-113.39375,2012.0,3159
7881,27.403333,-117.658333,27.402083333333337,-117.65625,4050.0,3873
7882,31.15,-120.85,31.14791666666666,-120.85208333333333,,3916
7883,31.833333,-119.566666,31.831249999999997,-119.56458333333333,,2148
7884,27.616666,-118.551666,27.61458333333333,-118.55208333333334,4023.0,3960
7885,37.958333,-122.883333,37.95625,-122.88125,,42
7886,34.225,-119.358333,34.227083333333326,-119.35625,,24
7887,31.583333,-116.983333,31.581249999999997,-116.98125,1280.0,1254
7888,32.833333,-117.525,32.83125,-117.52708333333334,860.0,875
7889,26.55,-117.815,26.55208333333333,-117.81458333333333,3886.0,3889
7890,23.608333,-111.708333,23.606250000000003,-111.70625,,508
7891,25.816666,-114.733333,25.81458333333333,-114.73125,3658.0,3506
7892,29.533333,-118.025,29.53125,-118.02708333333334,3658.0,3620
7893,35.808333,-124.225,35.80624999999999,-124.22708333333333,,3972
7894,33.483333,-122.533333,33.48125,-122.53125,,3999
7895,32.0,-122.4,31.99791666666667,-122.40208333333334,,4115
7896,30.0,-120.15,29.99791666666667,-120.15208333333334,,3842
7897,30.25,-121.2,30.24791666666667,-121.20208333333333,,3860
7898,21.166666,-111.866666,21.164583333333326,-111.86458333333333,3292.0,3342
7899,28.466666,-117.3,28.464583333333337,-117.29791666666667,3658.0,3638
7900,30.338333,-116.376666,30.339583333333337,-116.37708333333333,1774.0,1779
7901,25.986666,-113.166666,25.985416666666666,-113.16458333333334,165.0,131
7902,34.25,-119.966666,34.24791666666667,-119.96458333333334,549.0,570
7903,28.95,-117.641666,28.94791666666667,-117.63958333333333,3658.0,3614
7904,28.8,-114.941666,28.80208333333333,-114.93958333333333,,107
7905,33.15,-123.225,33.14791666666666,-123.22708333333333,4389.0,4237
7906,33.708333,-120.391666,33.70625,-120.38958333333333,914.0,1113
7907,36.975,-125.0,36.977083333333326,-125.00208333333333,4389.0,4276
7908,28.436666,-115.583333,28.43541666666667,-115.58125,1024.0,831
7909,23.25,-112.353333,23.24791666666667,-112.35208333333334,,3326
7910,29.608333,-116.341666,29.606250000000003,-116.33958333333334,2131.0,2345
7911,28.866666,-119.366666,28.86458333333333,-119.36458333333334,3695.0,3641
7912,34.425,-120.541666,34.422916666666666,-120.53958333333333,,120
7913,29.791666,-119.075,29.789583333333326,-119.07708333333333,3292.0,3577
7914,26.891666,-117.158333,26.889583333333334,-117.15625,3840.0,3773
7915,37.291666,-122.6,37.289583333333326,-122.60208333333333,,90
7916,35.066666,-120.908333,35.06458333333333,-120.90625,,201
7917,32.925,-117.333333,32.922916666666666,-117.33125000000001,,282
7918,23.433333,-112.063333,23.43124999999999,-112.06458333333333,3475.0,3172
7919,25.433333,-115.416666,25.43124999999999,-115.41458333333334,3658.0,3818
7920,28.22,-114.578333,28.21875,-114.57708333333333,,98
7921,28.533333,-119.925,28.53125,-119.92291666666667,4133.0,4072
7922,33.233333,-121.425,33.23125,-121.42291666666667,,3798
7923,30.675,-118.783333,30.67708333333333,-118.78125,,3044
7924,30.141666,-118.416666,30.139583333333334,-118.41458333333333,,3163
7925,22.083333,-111.603333,22.081249999999997,-111.60208333333334,3292.0,3260
7926,22.68,-111.92,22.68124999999999,-111.91875,2414.0,3298
7927,27.1,-118.191666,27.102083333333326,-118.18958333333333,4389.0,4159
7928,26.925,-114.1,26.92708333333333,-114.09791666666666,,85
7929,29.893333,-117.383333,29.893749999999997,-117.38125,2743.0,2409
7930,26.125,-114.108333,26.12291666666667,-114.10625,2158.0,2173
7931,30.758333,-121.533333,30.756249999999994,-121.53125,,4161
7932,29.3,-115.683333,29.30208333333333,-115.68125,1253.0,1185
7933,36.616666,-125.783333,36.61458333333333,-125.78125,,4544
7934,36.35,-124.6,36.352083333333326,-124.60208333333333,4389.0,4144
7935,35.616666,-121.283333,35.61458333333333,-121.28125,,93
7936,34.583333,-121.95,34.58125,-121.95208333333333,3840.0,3683
7937,33.4,-117.925,33.39791666666666,-117.92291666666667,476.0,529
7938,28.3,-114.89,28.30208333333333,-114.88958333333333,110.0,106
7939,29.2,-118.708333,29.19791666666667,-118.70625000000001,2651.0,3065
7940,33.791666,-118.725,33.789583333333326,-118.72708333333333,896.0,901
7941,33.641666,-118.966666,33.639583333333334,-118.96458333333334,823.0,537
7942,22.291666,-110.016666,22.289583333333326,-110.01458333333333,3274.0,3184
7943,29.475,-119.716666,29.477083333333326,-119.71458333333334,3475.0,3746
7944,26.058333,-115.8,26.05624999999999,-115.80208333333333,3886.0,3744
7945,32.408333,-119.958333,32.40625,-119.95625000000001,732.0,912
7946,33.858333,-120.133333,33.85625,-120.13125,,189
7947,25.566666,-112.276666,25.56458333333333,-112.27708333333334,,67
7948,34.908333,-121.266666,34.90625,-121.26458333333333,457.0,547
